0.465454	1	82265	0.082163	1.000000	-0.213760
0.465454	2	22469	0.082163	0.240315	-0.281199
0.465454	3	14303	0.082163	0.104367	-0.330123
0.465454	4	9781	0.082163	0.057751	-0.369915
0.465454	5	6995	0.082163	0.036494	-0.404054
0.465454	6	5349	0.082163	0.025081	-0.434273
0.465454	7	4204	0.082163	0.018266	-0.461580
0.465454	8	3501	0.082163	0.013879	-0.486619
0.465454	9	2884	0.082163	0.010892	-0.509829
0.465454	10	2422	0.082163	0.008770	-0.531529
0.465454	11	2030	0.082163	0.007209	-0.551952
0.465454	12	1746	0.082163	0.006027	-0.571282
0.465454	13	1569	0.082163	0.005112	-0.589661
0.465454	14	1342	0.082163	0.004389	-0.607204
0.465454	15	1202	0.082163	0.003809	-0.624005
0.465454	16	1069	0.082163	0.003335	-0.640142
0.465454	17	961	0.082163	0.002944	-0.655680
0.465454	18	890	0.082163	0.002618	-0.670675
0.465454	19	737	0.082163	0.002342	-0.685175
0.465454	20	674	0.082163	0.002108	-0.699220
0.465454	21	640	0.082163	0.001906	-0.712847
0.465454	22	605	0.082163	0.001732	-0.726088
0.465454	23	491	0.082163	0.001581	-0.738969
0.465454	24	477	0.082163	0.001448	-0.751516
0.465454	25	446	0.082163	0.001332	-0.763751
0.465454	26	401	0.082163	0.001229	-0.775693
0.465454	27	404	0.082163	0.001137	-0.787361
0.465454	28	392	0.082163	0.001055	-0.798771
0.465454	29	353	0.082163	0.000981	-0.809937
0.465454	30	318	0.082163	0.000915	-0.820873
0.465454	31	287	0.082163	0.000856	-0.831590
0.465454	32	298	0.082163	0.000802	-0.842100
0.465454	33	242	0.082163	0.000752	-0.852414
0.465454	34	229	0.082163	0.000708	-0.862541
0.465454	35	228	0.082163	0.000667	-0.872489
0.465454	36	198	0.082163	0.000629	-0.882267
0.465454	37	220	0.082163	0.000595	-0.891882
0.465454	38	194	0.082163	0.000563	-0.901341
0.465454	39	190	0.082163	0.000534	-0.910651
0.465454	40	183	0.082163	0.000506	-0.919817
0.465454	41	155	0.082163	0.000481	-0.928846
0.465454	42	167	0.082163	0.000458	-0.937743
0.465454	43	113	0.082163	0.000436	-0.946513
0.465454	44	136	0.082163	0.000416	-0.955161
0.465454	45	104	0.082163	0.000398	-0.963690
0.465454	46	127	0.082163	0.000380	-0.972106
0.465454	47	110	0.082163	0.000363	-0.980412
0.465454	48	98	0.082163	0.000348	-0.988611
0.465454	49	101	0.082163	0.000334	-0.996708
0.465454	50	89	0.082163	0.000320	-1.004706
0.465454	51	73	0.082163	0.000307	-1.012608
0.465454	52	88	0.082163	0.000295	-1.020417
0.465454	53	94	0.082163	0.000284	-1.028135
0.465454	54	68	0.082163	0.000273	-1.035766
0.465454	55	85	0.082163	0.000263	-1.043312
0.465454	56	60	0.082163	0.000253	-1.050775
0.465454	57	62	0.082163	0.000244	-1.058158
0.465454	58	62	0.082163	0.000236	-1.065464
0.465454	59	68	0.082163	0.000228	-1.072693
0.465454	60	53	0.082163	0.000220	-1.079849
0.465454	61	37	0.082163	0.000213	-1.086934
0.465454	62	58	0.082163	0.000206	-1.093948
0.465454	63	41	0.082163	0.000199	-1.100894
0.465454	64	39	0.082163	0.000193	-1.107775
0.465454	65	38	0.082163	0.000187	-1.114590
0.465454	66	30	0.082163	0.000181	-1.121342
0.465454	67	41	0.082163	0.000175	-1.128033
0.465454	68	45	0.082163	0.000170	-1.134664
0.465454	69	35	0.082163	0.000165	-1.141236
0.465454	70	33	0.082163	0.000160	-1.147750
0.465454	71	29	0.082163	0.000156	-1.154209
0.465454	72	29	0.082163	0.000151	-1.160613
0.465454	73	24	0.082163	0.000147	-1.166963
0.465454	74	28	0.082163	0.000143	-1.173261
0.465454	75	25	0.082163	0.000139	-1.179508
0.465454	76	38	0.082163	0.000135	-1.185704
0.465454	77	22	0.082163	0.000132	-1.191852
0.465454	78	14	0.082163	0.000128	-1.197951
0.465454	79	21	0.082163	0.000125	-1.204004
0.465454	80	22	0.082163	0.000122	-1.210010
0.465454	81	11	0.082163	0.000119	-1.215971
0.465454	82	25	0.082163	0.000116	-1.221888
0.465454	83	29	0.082163	0.000113	-1.227761
0.465454	84	20	0.082163	0.000110	-1.233592
0.465454	85	19	0.082163	0.000107	-1.239381
0.465454	86	20	0.082163	0.000105	-1.245128
0.465454	87	20	0.082163	0.000102	-1.250836
0.465454	88	17	0.082163	0.000100	-1.256504
0.465454	89	15	0.082163	0.000098	-1.262133
0.465454	90	9	0.082163	0.000096	-1.267725
0.465454	91	14	0.082163	0.000093	-1.273278
0.465454	92	10	0.082163	0.000091	-1.278795
0.465454	93	10	0.082163	0.000089	-1.284276
0.465454	94	9	0.082163	0.000087	-1.289722
0.465454	95	12	0.082163	0.000085	-1.295132
0.465454	96	16	0.082163	0.000084	-1.300508
0.465454	97	8	0.082163	0.000082	-1.305851
0.465454	98	12	0.082163	0.000080	-1.311160
0.465454	99	9	0.082163	0.000079	-1.316436
0.465454	100	16	0.082163	0.000077	-1.321681
0.465454	101	3	0.082163	0.000075	-1.326894
0.465454	102	8	0.082163	0.000074	-1.332075
0.465454	103	10	0.082163	0.000072	-1.337227
0.465454	104	13	0.082163	0.000071	-1.342348
0.465454	105	9	0.082163	0.000070	-1.347439
0.465454	106	10	0.082163	0.000068	-1.352501
0.465454	107	5	0.082163	0.000067	-1.357534
0.465454	108	11	0.082163	0.000066	-1.362539
0.465454	109	9	0.082163	0.000064	-1.367516
0.465454	110	1	0.082163	0.000063	-1.372466
0.465454	111	7	0.082163	0.000062	-1.377388
0.465454	112	8	0.082163	0.000061	-1.382284
0.465454	113	9	0.082163	0.000060	-1.387153
0.465454	114	5	0.082163	0.000059	-1.391996
0.465454	115	5	0.082163	0.000058	-1.396814
0.465454	116	5	0.082163	0.000057	-1.401607
0.465454	117	7	0.082163	0.000056	-1.406374
0.465454	118	5	0.082163	0.000055	-1.411117
0.465454	119	3	0.082163	0.000054	-1.415836
0.465454	120	4	0.082163	0.000053	-1.420531
0.465454	121	3	0.082163	0.000052	-1.425202
0.465454	122	7	0.082163	0.000051	-1.429850
0.465454	123	8	0.082163	0.000050	-1.434475
0.465454	124	4	0.082163	0.000049	-1.439078
0.465454	125	1	0.082163	0.000049	-1.443658
0.465454	126	4	0.082163	0.000048	-1.448215
0.465454	127	6	0.082163	0.000047	-1.452751
0.465454	128	4	0.082163	0.000046	-1.457266
0.465454	129	1	0.082163	0.000046	-1.461759
0.465454	130	2	0.082163	0.000045	-1.466232
0.465454	131	5	0.082163	0.000044	-1.470683
0.465454	132	2	0.082163	0.000043	-1.475114
0.465454	133	3	0.082163	0.000043	-1.479525
0.465454	134	7	0.082163	0.000042	-1.483916
0.465454	135	1	0.082163	0.000041	-1.488287
0.465454	136	2	0.082163	0.000041	-1.492638
0.465454	137	5	0.082163	0.000040	-1.496970
0.465454	138	2	0.082163	0.000040	-1.501284
0.465454	139	1	0.082163	0.000039	-1.505578
0.465454	140	1	0.082163	0.000038	-1.509854
0.465454	141	1	0.082163	0.000038	-1.514111
0.465454	142	2	0.082163	0.000037	-1.518350
0.465454	143	0	0.082163	0.000037	-1.522571
0.465454	144	2	0.082163	0.000036	-1.526774
0.465454	145	2	0.082163	0.000036	-1.530960
0.465454	146	0	0.082163	0.000035	-1.535128
0.465454	147	6	0.082163	0.000035	-1.539279
0.465454	148	2	0.082163	0.000034	-1.543413
0.465454	149	1	0.082163	0.000034	-1.547530
0.465454	150	1	0.082163	0.000033	-1.551630
0.465454	151	2	0.082163	0.000033	-1.555714
0.465454	152	4	0.082163	0.000033	-1.559782
0.465454	153	3	0.082163	0.000032	-1.563833
0.465454	154	2	0.082163	0.000032	-1.567869
0.465454	155	2	0.082163	0.000031	-1.571889
0.465454	156	0	0.082163	0.000031	-1.575893
0.465454	157	1	0.082163	0.000030	-1.579881
0.465454	158	0	0.082163	0.000030	-1.583855
0.465454	159	2	0.082163	0.000030	-1.587813
0.465454	160	2	0.082163	0.000029	-1.591756
0.465454	161	1	0.082163	0.000029	-1.595684
0.465454	162	0	0.082163	0.000029	-1.599597
0.465454	163	1	0.082163	0.000028	-1.603496
0.465454	164	2	0.082163	0.000028	-1.607381
0.465454	165	1	0.082163	0.000027	-1.611251
0.465454	166	0	0.082163	0.000027	-1.615107
0.465454	167	0	0.082163	0.000027	-1.618949
0.465454	168	0	0.082163	0.000026	-1.622777
0.465454	169	1	0.082163	0.000026	-1.626592
0.465454	170	0	0.082163	0.000026	-1.630392
0.465454	171	0	0.082163	0.000026	-1.634180
0.465454	172	1	0.082163	0.000025	-1.637954
0.465454	173	3	0.082163	0.000025	-1.641714
0.465454	174	0	0.082163	0.000025	-1.645462
0.465454	175	1	0.082163	0.000024	-1.649197
0.465454	176	0	0.082163	0.000024	-1.652918
0.465454	177	0	0.082163	0.000024	-1.656627
0.465454	178	2	0.082163	0.000023	-1.660324
0.465454	179	0	0.082163	0.000023	-1.664007
0.465454	180	1	0.082163	0.000023	-1.667679
0.465454	181	0	0.082163	0.000023	-1.671338
0.465454	182	0	0.082163	0.000022	-1.674985
0.465454	183	0	0.082163	0.000022	-1.678619
0.465454	184	0	0.082163	0.000022	-1.682242
0.465454	185	0	0.082163	0.000022	-1.685853
0.465454	186	1	0.082163	0.000021	-1.689452
0.465454	187	0	0.082163	0.000021	-1.693040
0.465454	188	0	0.082163	0.000021	-1.696615
0.465454	189	0	0.082163	0.000021	-1.700180
0.465454	190	0	0.082163	0.000021	-1.703733
0.465454	191	0	0.082163	0.000020	-1.707275
0.465454	192	0	0.082163	0.000020	-1.710805
0.465454	193	0	0.082163	0.000020	-1.714325
0.465454	194	0	0.082163	0.000020	-1.717833
0.465454	195	0	0.082163	0.000019	-1.721330
0.465454	196	0	0.082163	0.000019	-1.724817
0.465454	197	0	0.082163	0.000019	-1.728293
0.465454	198	0	0.082163	0.000019	-1.731758
0.465454	199	0	0.082163	0.000019	-1.735213
0.465454	200	0	0.082163	0.000018	-1.738657
0.465454	201	0	0.082163	0.000018	-1.742091
0.465454	202	0	0.082163	0.000018	-1.745515
0.465454	203	1	0.082163	0.000018	-1.748928
0.465454	204	0	0.082163	0.000018	-1.752331
0.465454	205	0	0.082163	0.000018	-1.755725
0.465454	206	1	0.082163	0.000017	-1.759108
0.465454	207	0	0.082163	0.000017	-1.762481
0.465454	208	0	0.082163	0.000017	-1.765844
0.465454	209	0	0.082163	0.000017	-1.769198
0.465454	210	0	0.082163	0.000017	-1.772542
0.465454	211	2	0.082163	0.000017	-1.775876
0.465454	212	0	0.082163	0.000016	-1.779201
0.465454	213	0	0.082163	0.000016	-1.782516
0.465454	214	1	0.082163	0.000016	-1.785822
0.465454	215	0	0.082163	0.000016	-1.789119
0.465454	216	0	0.082163	0.000016	-1.792406
0.465454	217	1	0.082163	0.000016	-1.795685
0.465454	218	0	0.082163	0.000015	-1.798954
0.465454	219	0	0.082163	0.000015	-1.802214
0.465454	220	0	0.082163	0.000015	-1.805465
0.465454	221	0	0.082163	0.000015	-1.808707
0.465454	222	0	0.082163	0.000015	-1.811940
0.465454	223	0	0.082163	0.000015	-1.815164
0.465454	224	0	0.082163	0.000015	-1.818380
0.465454	225	0	0.082163	0.000015	-1.821587
0.465454	226	0	0.082163	0.000014	-1.824786
0.465454	227	0	0.082163	0.000014	-1.827976
0.465454	228	0	0.082163	0.000014	-1.831157
0.465454	229	0	0.082163	0.000014	-1.834330
0.465454	230	1	0.082163	0.000014	-1.837495
0.465454	231	0	0.082163	0.000014	-1.840651
0.465454	232	0	0.082163	0.000014	-1.843799
0.465454	233	0	0.082163	0.000014	-1.846939
0.465454	234	0	0.082163	0.000013	-1.850071
0.465454	235	0	0.082163	0.000013	-1.853195
0.465454	236	0	0.082163	0.000013	-1.856310
0.465454	237	0	0.082163	0.000013	-1.859418
0.465454	238	0	0.082163	0.000013	-1.862518
0.465454	239	1	0.082163	0.000013	-1.865610
0.465454	240	0	0.082163	0.000013	-1.868694
0.465454	241	0	0.082163	0.000013	-1.871770
0.465454	242	0	0.082163	0.000012	-1.874839
0.465454	243	0	0.082163	0.000012	-1.877900
0.465454	244	1	0.082163	0.000012	-1.880953
0.465454	245	0	0.082163	0.000012	-1.883999
0.465454	246	0	0.082163	0.000012	-1.887037
0.465454	247	1	0.082163	0.000012	-1.890068
0.465454	248	0	0.082163	0.000012	-1.893092
0.465454	249	0	0.082163	0.000012	-1.896108
0.465454	250	0	0.082163	0.000012	-1.899117
0.465454	251	0	0.082163	0.000012	-1.902118
0.465454	252	0	0.082163	0.000011	-1.905112
0.465454	253	1	0.082163	0.000011	-1.908100
0.465454	254	0	0.082163	0.000011	-1.911080
0.465454	255	0	0.082163	0.000011	-1.914053
0.465454	256	0	0.082163	0.000011	-1.917018
0.465454	257	0	0.082163	0.000011	-1.919977
0.465454	258	0	0.082163	0.000011	-1.922929
0.465454	259	0	0.082163	0.000011	-1.925874
0.465454	260	0	0.082163	0.000011	-1.928813
0.465454	261	0	0.082163	0.000011	-1.931744
0.465454	262	0	0.082163	0.000011	-1.934669
0.465454	263	0	0.082163	0.000011	-1.937586
0.465454	264	1	0.082163	0.000010	-1.940497
0.465454	265	0	0.082163	0.000010	-1.943402
0.465454	266	0	0.082163	0.000010	-1.946300
0.465454	267	0	0.082163	0.000010	-1.949191
0.465454	268	0	0.082163	0.000010	-1.952076
0.465454	269	0	0.082163	0.000010	-1.954954
0.465454	270	0	0.082163	0.000010	-1.957826
0.465454	271	0	0.082163	0.000010	-1.960691
0.465454	272	0	0.082163	0.000010	-1.963550
0.465454	273	0	0.082163	0.000010	-1.966403
0.465454	274	0	0.082163	0.000010	-1.969249
0.465454	275	0	0.082163	0.000010	-1.972089
0.465454	276	0	0.082163	0.000010	-1.974923
0.465454	277	0	0.082163	0.000009	-1.977751
0.465454	278	0	0.082163	0.000009	-1.980572
0.465454	279	0	0.082163	0.000009	-1.983388
0.465454	280	0	0.082163	0.000009	-1.986197
0.465454	281	0	0.082163	0.000009	-1.989000
0.465454	282	0	0.082163	0.000009	-1.991797
0.465454	283	0	0.082163	0.000009	-1.994588
0.465454	284	0	0.082163	0.000009	-1.997374
0.465454	285	0	0.082163	0.000009	-2.000153
0.465454	286	0	0.082163	0.000009	-2.002926
0.465454	287	0	0.082163	0.000009	-2.005694
0.465454	288	0	0.082163	0.000009	-2.008456
0.465454	289	0	0.082163	0.000009	-2.011212
