0.520000	744404.187500
0.520503	762776.812500
0.521005	754249.500000
0.521508	791348.500000
0.522010	739629.375000
0.522513	858540.375000
0.523015	815443.687500
0.523518	836242.250000
0.524020	838696.062500
0.524523	817790.625000
0.525025	840813.062500
0.525528	918132.750000
0.526030	899074.562500
0.526533	878636.187500
0.527035	934298.187500
0.527538	941241.437500
0.528040	965137.062500
0.528543	955818.812500
0.529045	975709.062500
0.529548	986964.312500
0.530051	1042024.187500
0.530553	1040238.625000
0.531056	1032705.625000
0.531558	1104814.875000
0.532061	1074597.875000
0.532563	1106117.000000
0.533066	1123977.250000
0.533568	1122574.375000
0.534071	1190769.875000
0.534573	1194819.125000
0.535076	1222671.000000
0.535578	1241730.625000
0.536081	1297218.125000
0.536583	1353625.625000
0.537086	1312655.125000
0.537588	1325283.000000
0.538091	1325609.375000
0.538593	1447649.250000
0.539096	1487786.375000
0.539599	1453486.750000
0.540101	1468474.750000
0.540604	1422438.875000
0.541106	1473761.625000
0.541609	1563760.125000
0.542111	1527278.500000
0.542614	1645798.500000
0.543116	1562046.125000
0.543619	1602497.000000
0.544121	1699068.000000
0.544624	1721927.875000
0.545126	1698807.875000
0.545629	1806156.625000
0.546131	1830090.375000
0.546634	1945771.625000
0.547136	1906389.750000
0.547639	1931914.125000
0.548141	2172705.000000
0.548644	2109222.250000
0.549147	2135432.250000
0.549649	2238253.000000
0.550152	2130853.000000
0.550654	2235498.750000
0.551157	2467315.500000
0.551659	2407262.750000
0.552162	2267270.000000
0.552664	2448920.250000
0.553167	2517249.750000
0.553669	2796547.750000
0.554172	2624012.000000
0.554674	2494098.000000
0.555177	2568549.500000
0.555679	2731385.000000
0.556182	2879249.500000
0.556684	3003332.500000
0.557187	2977914.000000
0.557689	2942959.000000
0.558192	3145125.000000
0.558695	3367269.750000
0.559197	3125667.750000
0.559700	3797303.750000
0.560202	3516549.750000
0.560705	3438790.750000
0.561207	4053403.500000
0.561710	3665849.000000
0.562212	3849248.000000
0.562715	4006235.750000
0.563217	3973743.750000
0.563720	4358674.000000
0.564222	4272382.500000
0.564725	4377507.500000
0.565227	4136955.500000
0.565730	4606998.000000
0.566232	4427198.500000
0.566735	4644754.000000
0.567237	4825797.500000
0.567740	5054771.000000
0.568243	5053443.500000
0.568745	5191355.000000
0.569248	5516041.500000
0.569750	5602323.000000
0.570253	5892151.500000
0.570755	5429938.500000
0.571258	5406337.500000
0.571760	5455073.500000
0.572263	6020077.000000
0.572765	6222728.500000
0.573268	5859680.500000
0.573770	6644704.000000
0.574273	6165953.500000
0.574775	6996249.000000
0.575278	6903211.500000
0.575780	6379654.500000
0.576283	6700825.000000
0.576786	7507026.000000
0.577288	7457284.500000
0.577791	7828674.500000
0.578293	7323126.000000
0.578796	6450614.500000
0.579298	7434567.500000
0.579801	7866535.500000
0.580303	8227824.500000
0.580806	7986019.000000
0.581308	8111469.500000
0.581811	8331643.500000
0.582313	8907827.000000
0.582816	9039228.000000
0.583318	9019202.000000
0.583821	9451361.000000
0.584323	8482497.000000
0.584826	8849404.000000
0.585328	8769351.000000
0.585831	10011926.000000
0.586334	8958278.000000
0.586836	9547754.000000
0.587339	9183695.000000
0.587841	9145145.000000
0.588344	9284328.000000
0.588846	9997154.000000
0.589349	9918640.000000
0.589851	8970648.000000
0.590354	9856177.000000
0.590856	9891569.000000
0.591359	7854487.000000
0.591861	7571888.500000
0.592364	8629551.000000
0.592866	9142200.000000
0.593369	8567388.000000
0.593871	8580555.000000
0.594374	7917872.000000
0.594876	8477477.000000
0.595379	8844545.000000
0.595882	7207563.000000
0.596384	8549398.000000
0.596887	8694184.000000
0.597389	8881043.000000
0.597892	9184052.000000
0.598394	7650356.500000
0.598897	8487104.000000
0.599399	5793994.000000
0.599902	7863191.000000
0.600404	8371305.000000
0.600907	7925950.000000
0.601409	5914388.500000
0.601912	8085033.000000
0.602414	6107428.500000
0.602917	3946665.000000
0.603419	5296233.500000
0.603922	5910242.500000
0.604424	7301030.000000
0.604927	5204207.000000
0.605430	6989778.500000
0.605932	3998955.000000
0.606435	4807467.000000
0.606937	5048474.500000
0.607440	4269620.000000
0.607942	4930766.000000
0.608445	6127373.500000
0.608947	5287367.000000
0.609450	2871178.500000
0.609952	3616134.750000
0.610455	3562498.250000
0.610957	4199868.000000
0.611460	4258895.000000
0.611962	3022776.750000
0.612465	1260428.500000
0.612967	2242450.000000
0.613470	1824262.500000
0.613972	2430856.750000
0.614475	3079974.750000
0.614978	2141746.250000
0.615480	3061197.000000
0.615983	2817867.750000
0.616485	1195186.875000
0.616988	1455155.375000
0.617490	1566033.125000
0.617993	2184061.250000
0.618495	2396439.250000
0.618998	1116819.250000
0.619500	1969885.750000
0.620003	1256290.125000
