4	0.561792	0.102911
16	0.587961	0.0449878
32	0.59416	0.0276872
64	0.592547	0.0169781
128	0.592603	0.00963987
32	0.59381	0.027884
80	0.592613	0.014456
100	0.592541	0.0119749
110	0.592641	0.011028
150	0.59261	0.00833937
8	0.578488	0.070624
20	0.590549	0.0384925
40	0.593119	0.0233214
50	0.592555	0.0199868
70	0.592531	0.0159245


