0.631111	1	26271	0.082163	1.000000	0.066066
0.631111	2	5162	0.082163	0.240315	0.086909
0.631111	3	2878	0.082163	0.104367	0.102030
0.631111	4	1957	0.082163	0.057751	0.114328
0.631111	5	1277	0.082163	0.036494	0.124879
0.631111	6	889	0.082163	0.025081	0.134219
0.631111	7	716	0.082163	0.018266	0.142659
0.631111	8	482	0.082163	0.013879	0.150397
0.631111	9	435	0.082163	0.010892	0.157571
0.631111	10	353	0.082163	0.008770	0.164277
0.631111	11	307	0.082163	0.007209	0.170590
0.631111	12	257	0.082163	0.006027	0.176564
0.631111	13	179	0.082163	0.005112	0.182244
0.631111	14	206	0.082163	0.004389	0.187666
0.631111	15	158	0.082163	0.003809	0.192859
0.631111	16	144	0.082163	0.003335	0.197846
0.631111	17	134	0.082163	0.002944	0.202648
0.631111	18	103	0.082163	0.002618	0.207283
0.631111	19	89	0.082163	0.002342	0.211764
0.631111	20	95	0.082163	0.002108	0.216105
0.631111	21	85	0.082163	0.001906	0.220317
0.631111	22	81	0.082163	0.001732	0.224409
0.631111	23	73	0.082163	0.001581	0.228390
0.631111	24	68	0.082163	0.001448	0.232268
0.631111	25	54	0.082163	0.001332	0.236049
0.631111	26	61	0.082163	0.001229	0.239740
0.631111	27	53	0.082163	0.001137	0.243346
0.631111	28	46	0.082163	0.001055	0.246873
0.631111	29	41	0.082163	0.000981	0.250324
0.631111	30	24	0.082163	0.000915	0.253704
0.631111	31	25	0.082163	0.000856	0.257016
0.631111	32	39	0.082163	0.000802	0.260264
0.631111	33	27	0.082163	0.000752	0.263452
0.631111	34	37	0.082163	0.000708	0.266582
0.631111	35	26	0.082163	0.000667	0.269656
0.631111	36	27	0.082163	0.000629	0.272678
0.631111	37	25	0.082163	0.000595	0.275650
0.631111	38	16	0.082163	0.000563	0.278573
0.631111	39	20	0.082163	0.000534	0.281451
0.631111	40	26	0.082163	0.000506	0.284284
0.631111	41	21	0.082163	0.000481	0.287075
0.631111	42	17	0.082163	0.000458	0.289824
0.631111	43	15	0.082163	0.000436	0.292535
0.631111	44	19	0.082163	0.000416	0.295207
0.631111	45	11	0.082163	0.000398	0.297844
0.631111	46	17	0.082163	0.000380	0.300445
0.631111	47	26	0.082163	0.000363	0.303012
0.631111	48	18	0.082163	0.000348	0.305546
0.631111	49	14	0.082163	0.000334	0.308048
0.631111	50	10	0.082163	0.000320	0.310520
0.631111	51	14	0.082163	0.000307	0.312962
0.631111	52	5	0.082163	0.000295	0.315376
0.631111	53	13	0.082163	0.000284	0.317761
0.631111	54	13	0.082163	0.000273	0.320120
0.631111	55	11	0.082163	0.000263	0.322452
0.631111	56	17	0.082163	0.000253	0.324759
0.631111	57	16	0.082163	0.000244	0.327040
0.631111	58	8	0.082163	0.000236	0.329298
0.631111	59	10	0.082163	0.000228	0.331533
0.631111	60	3	0.082163	0.000220	0.333744
0.631111	61	10	0.082163	0.000213	0.335934
0.631111	62	9	0.082163	0.000206	0.338102
0.631111	63	13	0.082163	0.000199	0.340249
0.631111	64	4	0.082163	0.000193	0.342375
0.631111	65	11	0.082163	0.000187	0.344482
0.631111	66	4	0.082163	0.000181	0.346568
0.631111	67	8	0.082163	0.000175	0.348636
0.631111	68	7	0.082163	0.000170	0.350686
0.631111	69	7	0.082163	0.000165	0.352717
0.631111	70	6	0.082163	0.000160	0.354730
0.631111	71	9	0.082163	0.000156	0.356726
0.631111	72	7	0.082163	0.000151	0.358706
0.631111	73	6	0.082163	0.000147	0.360668
0.631111	74	4	0.082163	0.000143	0.362615
0.631111	75	4	0.082163	0.000139	0.364545
0.631111	76	2	0.082163	0.000135	0.366461
0.631111	77	3	0.082163	0.000132	0.368361
0.631111	78	8	0.082163	0.000128	0.370246
0.631111	79	7	0.082163	0.000125	0.372116
0.631111	80	7	0.082163	0.000122	0.373973
0.631111	81	4	0.082163	0.000119	0.375815
0.631111	82	9	0.082163	0.000116	0.377644
0.631111	83	4	0.082163	0.000113	0.379459
0.631111	84	5	0.082163	0.000110	0.381261
0.631111	85	6	0.082163	0.000107	0.383050
0.631111	86	1	0.082163	0.000105	0.384827
0.631111	87	4	0.082163	0.000102	0.386591
0.631111	88	3	0.082163	0.000100	0.388342
0.631111	89	3	0.082163	0.000098	0.390082
0.631111	90	2	0.082163	0.000096	0.391810
0.631111	91	5	0.082163	0.000093	0.393527
0.631111	92	5	0.082163	0.000091	0.395232
0.631111	93	6	0.082163	0.000089	0.396926
0.631111	94	2	0.082163	0.000087	0.398609
0.631111	95	5	0.082163	0.000085	0.400281
0.631111	96	2	0.082163	0.000084	0.401942
0.631111	97	7	0.082163	0.000082	0.403594
0.631111	98	4	0.082163	0.000080	0.405235
0.631111	99	4	0.082163	0.000079	0.406865
0.631111	100	3	0.082163	0.000077	0.408486
0.631111	101	2	0.082163	0.000075	0.410097
0.631111	102	3	0.082163	0.000074	0.411699
0.631111	103	6	0.082163	0.000072	0.413291
0.631111	104	1	0.082163	0.000071	0.414874
0.631111	105	3	0.082163	0.000070	0.416447
0.631111	106	2	0.082163	0.000068	0.418012
0.631111	107	0	0.082163	0.000067	0.419567
0.631111	108	7	0.082163	0.000066	0.421114
0.631111	109	0	0.082163	0.000064	0.422652
0.631111	110	2	0.082163	0.000063	0.424182
0.631111	111	4	0.082163	0.000062	0.425703
0.631111	112	3	0.082163	0.000061	0.427217
0.631111	113	2	0.082163	0.000060	0.428721
0.631111	114	2	0.082163	0.000059	0.430218
0.631111	115	4	0.082163	0.000058	0.431707
0.631111	116	3	0.082163	0.000057	0.433189
0.631111	117	1	0.082163	0.000056	0.434662
0.631111	118	1	0.082163	0.000055	0.436128
0.631111	119	3	0.082163	0.000054	0.437586
0.631111	120	1	0.082163	0.000053	0.439037
0.631111	121	6	0.082163	0.000052	0.440481
0.631111	122	5	0.082163	0.000051	0.441918
0.631111	123	7	0.082163	0.000050	0.443347
0.631111	124	2	0.082163	0.000049	0.444770
0.631111	125	2	0.082163	0.000049	0.446185
0.631111	126	3	0.082163	0.000048	0.447594
0.631111	127	1	0.082163	0.000047	0.448996
0.631111	128	5	0.082163	0.000046	0.450391
0.631111	129	0	0.082163	0.000046	0.451780
0.631111	130	1	0.082163	0.000045	0.453162
0.631111	131	3	0.082163	0.000044	0.454538
0.631111	132	2	0.082163	0.000043	0.455907
0.631111	133	0	0.082163	0.000043	0.457270
0.631111	134	2	0.082163	0.000042	0.458627
0.631111	135	1	0.082163	0.000041	0.459978
0.631111	136	2	0.082163	0.000041	0.461323
0.631111	137	1	0.082163	0.000040	0.462662
0.631111	138	3	0.082163	0.000040	0.463995
0.631111	139	1	0.082163	0.000039	0.465322
0.631111	140	4	0.082163	0.000038	0.466644
0.631111	141	2	0.082163	0.000038	0.467960
0.631111	142	4	0.082163	0.000037	0.469270
0.631111	143	7	0.082163	0.000037	0.470574
0.631111	144	2	0.082163	0.000036	0.471874
0.631111	145	3	0.082163	0.000036	0.473167
0.631111	146	2	0.082163	0.000035	0.474455
0.631111	147	3	0.082163	0.000035	0.475738
0.631111	148	3	0.082163	0.000034	0.477016
0.631111	149	0	0.082163	0.000034	0.478288
0.631111	150	2	0.082163	0.000033	0.479556
0.631111	151	2	0.082163	0.000033	0.480818
0.631111	152	0	0.082163	0.000033	0.482075
0.631111	153	3	0.082163	0.000032	0.483327
0.631111	154	6	0.082163	0.000032	0.484575
0.631111	155	0	0.082163	0.000031	0.485817
0.631111	156	2	0.082163	0.000031	0.487054
0.631111	157	0	0.082163	0.000030	0.488287
0.631111	158	0	0.082163	0.000030	0.489515
0.631111	159	0	0.082163	0.000030	0.490738
0.631111	160	1	0.082163	0.000029	0.491957
0.631111	161	3	0.082163	0.000029	0.493171
0.631111	162	0	0.082163	0.000029	0.494381
0.631111	163	2	0.082163	0.000028	0.495586
0.631111	164	0	0.082163	0.000028	0.496786
0.631111	165	1	0.082163	0.000027	0.497982
0.631111	166	1	0.082163	0.000027	0.499174
0.631111	167	1	0.082163	0.000027	0.500362
0.631111	168	0	0.082163	0.000026	0.501545
0.631111	169	0	0.082163	0.000026	0.502724
0.631111	170	0	0.082163	0.000026	0.503898
0.631111	171	4	0.082163	0.000026	0.505069
0.631111	172	1	0.082163	0.000025	0.506235
0.631111	173	0	0.082163	0.000025	0.507398
0.631111	174	1	0.082163	0.000025	0.508556
0.631111	175	2	0.082163	0.000024	0.509710
0.631111	176	0	0.082163	0.000024	0.510860
0.631111	177	1	0.082163	0.000024	0.512007
0.631111	178	2	0.082163	0.000023	0.513149
0.631111	179	2	0.082163	0.000023	0.514288
0.631111	180	0	0.082163	0.000023	0.515422
0.631111	181	3	0.082163	0.000023	0.516553
0.631111	182	1	0.082163	0.000022	0.517680
0.631111	183	0	0.082163	0.000022	0.518804
0.631111	184	2	0.082163	0.000022	0.519923
0.631111	185	0	0.082163	0.000022	0.521039
0.631111	186	2	0.082163	0.000021	0.522152
0.631111	187	2	0.082163	0.000021	0.523260
0.631111	188	1	0.082163	0.000021	0.524366
0.631111	189	0	0.082163	0.000021	0.525467
0.631111	190	0	0.082163	0.000021	0.526565
0.631111	191	0	0.082163	0.000020	0.527660
0.631111	192	0	0.082163	0.000020	0.528751
0.631111	193	1	0.082163	0.000020	0.529839
0.631111	194	0	0.082163	0.000020	0.530923
0.631111	195	1	0.082163	0.000019	0.532004
0.631111	196	1	0.082163	0.000019	0.533082
0.631111	197	0	0.082163	0.000019	0.534156
0.631111	198	2	0.082163	0.000019	0.535227
0.631111	199	0	0.082163	0.000019	0.536295
0.631111	200	2	0.082163	0.000018	0.537359
0.631111	201	1	0.082163	0.000018	0.538421
0.631111	202	1	0.082163	0.000018	0.539479
0.631111	203	1	0.082163	0.000018	0.540534
0.631111	204	2	0.082163	0.000018	0.541586
0.631111	205	1	0.082163	0.000018	0.542634
0.631111	206	1	0.082163	0.000017	0.543680
0.631111	207	0	0.082163	0.000017	0.544722
0.631111	208	2	0.082163	0.000017	0.545762
0.631111	209	2	0.082163	0.000017	0.546798
0.631111	210	2	0.082163	0.000017	0.547832
0.631111	211	1	0.082163	0.000017	0.548862
0.631111	212	1	0.082163	0.000016	0.549890
0.631111	213	1	0.082163	0.000016	0.550915
0.631111	214	0	0.082163	0.000016	0.551936
0.631111	215	3	0.082163	0.000016	0.552955
0.631111	216	0	0.082163	0.000016	0.553971
0.631111	217	0	0.082163	0.000016	0.554985
0.631111	218	2	0.082163	0.000015	0.555995
0.631111	219	1	0.082163	0.000015	0.557002
0.631111	220	1	0.082163	0.000015	0.558007
0.631111	221	0	0.082163	0.000015	0.559009
0.631111	222	0	0.082163	0.000015	0.560009
0.631111	223	0	0.082163	0.000015	0.561005
0.631111	224	0	0.082163	0.000015	0.561999
0.631111	225	0	0.082163	0.000015	0.562990
0.631111	226	0	0.082163	0.000014	0.563979
0.631111	227	0	0.082163	0.000014	0.564965
0.631111	228	0	0.082163	0.000014	0.565948
0.631111	229	0	0.082163	0.000014	0.566929
0.631111	230	0	0.082163	0.000014	0.567907
0.631111	231	0	0.082163	0.000014	0.568882
0.631111	232	0	0.082163	0.000014	0.569855
0.631111	233	1	0.082163	0.000014	0.570826
0.631111	234	1	0.082163	0.000013	0.571793
0.631111	235	1	0.082163	0.000013	0.572759
0.631111	236	2	0.082163	0.000013	0.573722
0.631111	237	0	0.082163	0.000013	0.574682
0.631111	238	2	0.082163	0.000013	0.575640
0.631111	239	0	0.082163	0.000013	0.576596
0.631111	240	2	0.082163	0.000013	0.577549
0.631111	241	0	0.082163	0.000013	0.578500
0.631111	242	1	0.082163	0.000012	0.579448
0.631111	243	0	0.082163	0.000012	0.580394
0.631111	244	0	0.082163	0.000012	0.581338
0.631111	245	1	0.082163	0.000012	0.582279
0.631111	246	0	0.082163	0.000012	0.583219
0.631111	247	0	0.082163	0.000012	0.584155
0.631111	248	0	0.082163	0.000012	0.585090
0.631111	249	0	0.082163	0.000012	0.586022
0.631111	250	0	0.082163	0.000012	0.586952
0.631111	251	0	0.082163	0.000012	0.587879
0.631111	252	1	0.082163	0.000011	0.588805
0.631111	253	0	0.082163	0.000011	0.589728
0.631111	254	0	0.082163	0.000011	0.590649
0.631111	255	1	0.082163	0.000011	0.591568
0.631111	256	0	0.082163	0.000011	0.592485
0.631111	257	0	0.082163	0.000011	0.593399
0.631111	258	0	0.082163	0.000011	0.594312
0.631111	259	0	0.082163	0.000011	0.595222
0.631111	260	0	0.082163	0.000011	0.596130
0.631111	261	1	0.082163	0.000011	0.597036
0.631111	262	2	0.082163	0.000011	0.597940
0.631111	263	0	0.082163	0.000011	0.598841
0.631111	264	0	0.082163	0.000010	0.599741
0.631111	265	0	0.082163	0.000010	0.600639
0.631111	266	2	0.082163	0.000010	0.601535
0.631111	267	1	0.082163	0.000010	0.602428
0.631111	268	2	0.082163	0.000010	0.603320
0.631111	269	0	0.082163	0.000010	0.604209
0.631111	270	0	0.082163	0.000010	0.605097
0.631111	271	0	0.082163	0.000010	0.605982
0.631111	272	0	0.082163	0.000010	0.606866
0.631111	273	1	0.082163	0.000010	0.607748
0.631111	274	1	0.082163	0.000010	0.608627
0.631111	275	0	0.082163	0.000010	0.609505
0.631111	276	0	0.082163	0.000010	0.610381
0.631111	277	2	0.082163	0.000009	0.611255
0.631111	278	0	0.082163	0.000009	0.612127
0.631111	279	0	0.082163	0.000009	0.612997
0.631111	280	3	0.082163	0.000009	0.613865
0.631111	281	1	0.082163	0.000009	0.614732
0.631111	282	1	0.082163	0.000009	0.615596
0.631111	283	0	0.082163	0.000009	0.616459
0.631111	284	1	0.082163	0.000009	0.617320
0.631111	285	1	0.082163	0.000009	0.618179
0.631111	286	0	0.082163	0.000009	0.619036
0.631111	287	1	0.082163	0.000009	0.619891
0.631111	288	0	0.082163	0.000009	0.620745
0.631111	289	0	0.082163	0.000009	0.621597
0.631111	290	0	0.082163	0.000009	0.622447
0.631111	291	1	0.082163	0.000009	0.623295
0.631111	292	1	0.082163	0.000008	0.624141
0.631111	293	2	0.082163	0.000008	0.624986
0.631111	294	0	0.082163	0.000008	0.625829
0.631111	295	0	0.082163	0.000008	0.626670
0.631111	296	0	0.082163	0.000008	0.627510
0.631111	297	0	0.082163	0.000008	0.628347
0.631111	298	0	0.082163	0.000008	0.629184
0.631111	299	0	0.082163	0.000008	0.630018
0.631111	300	0	0.082163	0.000008	0.630851
0.631111	301	0	0.082163	0.000008	0.631682
0.631111	302	0	0.082163	0.000008	0.632511
0.631111	303	0	0.082163	0.000008	0.633339
0.631111	304	1	0.082163	0.000008	0.634165
0.631111	305	0	0.082163	0.000008	0.634989
0.631111	306	0	0.082163	0.000008	0.635812
0.631111	307	1	0.082163	0.000008	0.636633
0.631111	308	1	0.082163	0.000008	0.637453
0.631111	309	0	0.082163	0.000008	0.638271
0.631111	310	0	0.082163	0.000008	0.639087
0.631111	311	1	0.082163	0.000007	0.639902
0.631111	312	0	0.082163	0.000007	0.640715
0.631111	313	0	0.082163	0.000007	0.641527
0.631111	314	0	0.082163	0.000007	0.642337
0.631111	315	1	0.082163	0.000007	0.643145
0.631111	316	0	0.082163	0.000007	0.643952
0.631111	317	0	0.082163	0.000007	0.644758
0.631111	318	2	0.082163	0.000007	0.645561
0.631111	319	1	0.082163	0.000007	0.646364
0.631111	320	0	0.082163	0.000007	0.647165
0.631111	321	0	0.082163	0.000007	0.647964
0.631111	322	1	0.082163	0.000007	0.648762
0.631111	323	0	0.082163	0.000007	0.649558
0.631111	324	0	0.082163	0.000007	0.650353
0.631111	325	1	0.082163	0.000007	0.651146
0.631111	326	0	0.082163	0.000007	0.651938
0.631111	327	0	0.082163	0.000007	0.652728
0.631111	328	0	0.082163	0.000007	0.653517
0.631111	329	0	0.082163	0.000007	0.654305
0.631111	330	0	0.082163	0.000007	0.655091
0.631111	331	1	0.082163	0.000007	0.655875
0.631111	332	1	0.082163	0.000007	0.656659
0.631111	333	1	0.082163	0.000006	0.657440
0.631111	334	0	0.082163	0.000006	0.658221
0.631111	335	2	0.082163	0.000006	0.659000
0.631111	336	0	0.082163	0.000006	0.659777
0.631111	337	0	0.082163	0.000006	0.660553
0.631111	338	0	0.082163	0.000006	0.661328
0.631111	339	0	0.082163	0.000006	0.662101
0.631111	340	0	0.082163	0.000006	0.662873
0.631111	341	1	0.082163	0.000006	0.663644
0.631111	342	1	0.082163	0.000006	0.664413
0.631111	343	0	0.082163	0.000006	0.665181
0.631111	344	1	0.082163	0.000006	0.665947
0.631111	345	0	0.082163	0.000006	0.666713
0.631111	346	2	0.082163	0.000006	0.667476
0.631111	347	1	0.082163	0.000006	0.668239
0.631111	348	0	0.082163	0.000006	0.669000
0.631111	349	0	0.082163	0.000006	0.669760
0.631111	350	2	0.082163	0.000006	0.670518
0.631111	351	0	0.082163	0.000006	0.671276
0.631111	352	1	0.082163	0.000006	0.672032
0.631111	353	0	0.082163	0.000006	0.672786
0.631111	354	0	0.082163	0.000006	0.673540
0.631111	355	0	0.082163	0.000006	0.674292
0.631111	356	0	0.082163	0.000006	0.675042
0.631111	357	0	0.082163	0.000006	0.675792
0.631111	358	0	0.082163	0.000006	0.676540
0.631111	359	0	0.082163	0.000006	0.677287
0.631111	360	0	0.082163	0.000006	0.678033
0.631111	361	0	0.082163	0.000005	0.678777
0.631111	362	0	0.082163	0.000005	0.679520
0.631111	363	0	0.082163	0.000005	0.680262
0.631111	364	0	0.082163	0.000005	0.681003
0.631111	365	0	0.082163	0.000005	0.681743
0.631111	366	0	0.082163	0.000005	0.682481
0.631111	367	0	0.082163	0.000005	0.683218
0.631111	368	0	0.082163	0.000005	0.683954
0.631111	369	0	0.082163	0.000005	0.684688
0.631111	370	1	0.082163	0.000005	0.685422
0.631111	371	0	0.082163	0.000005	0.686154
0.631111	372	0	0.082163	0.000005	0.686885
0.631111	373	0	0.082163	0.000005	0.687615
0.631111	374	0	0.082163	0.000005	0.688344
0.631111	375	0	0.082163	0.000005	0.689071
0.631111	376	0	0.082163	0.000005	0.689798
0.631111	377	0	0.082163	0.000005	0.690523
0.631111	378	0	0.082163	0.000005	0.691247
0.631111	379	0	0.082163	0.000005	0.691970
0.631111	380	0	0.082163	0.000005	0.692691
0.631111	381	0	0.082163	0.000005	0.693412
0.631111	382	1	0.082163	0.000005	0.694131
0.631111	383	0	0.082163	0.000005	0.694850
0.631111	384	0	0.082163	0.000005	0.695567
0.631111	385	0	0.082163	0.000005	0.696283
0.631111	386	0	0.082163	0.000005	0.696998
0.631111	387	0	0.082163	0.000005	0.697711
0.631111	388	0	0.082163	0.000005	0.698424
0.631111	389	0	0.082163	0.000005	0.699136
0.631111	390	1	0.082163	0.000005	0.699846
0.631111	391	0	0.082163	0.000005	0.700555
0.631111	392	0	0.082163	0.000005	0.701264
0.631111	393	0	0.082163	0.000005	0.701971
0.631111	394	1	0.082163	0.000005	0.702677
0.631111	395	0	0.082163	0.000005	0.703382
0.631111	396	0	0.082163	0.000005	0.704086
0.631111	397	1	0.082163	0.000005	0.704789
0.631111	398	0	0.082163	0.000004	0.705490
0.631111	399	1	0.082163	0.000004	0.706191
0.631111	400	0	0.082163	0.000004	0.706891
0.631111	401	0	0.082163	0.000004	0.707589
0.631111	402	0	0.082163	0.000004	0.708287
0.631111	403	0	0.082163	0.000004	0.708983
0.631111	404	0	0.082163	0.000004	0.709679
0.631111	405	0	0.082163	0.000004	0.710373
0.631111	406	0	0.082163	0.000004	0.711067
0.631111	407	0	0.082163	0.000004	0.711759
0.631111	408	0	0.082163	0.000004	0.712450
0.631111	409	1	0.082163	0.000004	0.713141
0.631111	410	1	0.082163	0.000004	0.713830
0.631111	411	0	0.082163	0.000004	0.714518
0.631111	412	0	0.082163	0.000004	0.715205
0.631111	413	0	0.082163	0.000004	0.715892
0.631111	414	0	0.082163	0.000004	0.716577
0.631111	415	0	0.082163	0.000004	0.717261
0.631111	416	1	0.082163	0.000004	0.717944
0.631111	417	1	0.082163	0.000004	0.718626
0.631111	418	0	0.082163	0.000004	0.719308
0.631111	419	0	0.082163	0.000004	0.719988
0.631111	420	0	0.082163	0.000004	0.720667
0.631111	421	1	0.082163	0.000004	0.721346
0.631111	422	0	0.082163	0.000004	0.722023
0.631111	423	0	0.082163	0.000004	0.722699
0.631111	424	0	0.082163	0.000004	0.723375
0.631111	425	0	0.082163	0.000004	0.724049
0.631111	426	0	0.082163	0.000004	0.724723
0.631111	427	0	0.082163	0.000004	0.725395
0.631111	428	0	0.082163	0.000004	0.726067
0.631111	429	0	0.082163	0.000004	0.726737
0.631111	430	1	0.082163	0.000004	0.727407
0.631111	431	0	0.082163	0.000004	0.728076
0.631111	432	0	0.082163	0.000004	0.728744
0.631111	433	0	0.082163	0.000004	0.729410
0.631111	434	1	0.082163	0.000004	0.730076
0.631111	435	0	0.082163	0.000004	0.730741
0.631111	436	0	0.082163	0.000004	0.731406
0.631111	437	0	0.082163	0.000004	0.732069
0.631111	438	0	0.082163	0.000004	0.732731
0.631111	439	0	0.082163	0.000004	0.733392
